long_name,county_name,state_abbr,state_name,region_name,division_name,fips
"GA, Chattahoochee County",Chattahoochee County,GA,Georgia,South,South Atlantic,13053.0
"GA, Chattooga County",Chattooga County,GA,Georgia,South,South Atlantic,13055.0
"GA, Cherokee County",Cherokee County,GA,Georgia,South,South Atlantic,13057.0
"GA, Clarke County",Clarke County,GA,Georgia,South,South Atlantic,13059.0
"GA, Clay County",Clay County,GA,Georgia,South,South Atlantic,13061.0
"GA, Clayton County",Clayton County,GA,Georgia,South,South Atlantic,13063.0
"GA, Clinch County",Clinch County,GA,Georgia,South,South Atlantic,13065.0
"GA, Cobb County",Cobb County,GA,Georgia,South,South Atlantic,13067.0
"GA, Coffee County",Coffee County,GA,Georgia,South,South Atlantic,13069.0
"GA, Colquitt County",Colquitt County,GA,Georgia,South,South Atlantic,13071.0
"GA, Columbia County",Columbia County,GA,Georgia,South,South Atlantic,13073.0
"GA, Cook County",Cook County,GA,Georgia,South,South Atlantic,13075.0
"GA, Coweta County",Coweta County,GA,Georgia,South,South Atlantic,13077.0
"GA, Crawford County",Crawford County,GA,Georgia,South,South Atlantic,13079.0
"GA, Crisp County",Crisp County,GA,Georgia,South,South Atlantic,13081.0
"GA, Dade County",Dade County,GA,Georgia,South,South Atlantic,13083.0
"GA, Dawson County",Dawson County,GA,Georgia,South,South Atlantic,13085.0
"GA, DeKalb County",DeKalb County,GA,Georgia,South,South Atlantic,13089.0
"GA, Decatur County",Decatur County,GA,Georgia,South,South Atlantic,13087.0
"GA, Dodge County",Dodge County,GA,Georgia,South,South Atlantic,13091.0
"GA, Dooly County",Dooly County,GA,Georgia,South,South Atlantic,13093.0
"GA, Dougherty County",Dougherty County,GA,Georgia,South,South Atlantic,13095.0
"GA, Douglas County",Douglas County,GA,Georgia,South,South Atlantic,13097.0
"GA, Early County",Early County,GA,Georgia,South,South Atlantic,13099.0
"GA, Echols County",Echols County,GA,Georgia,South,South Atlantic,13101.0
"GA, Effingham County",Effingham County,GA,Georgia,South,South Atlantic,13103.0
"GA, Elbert County",Elbert County,GA,Georgia,South,South Atlantic,13105.0
"GA, Emanuel County",Emanuel County,GA,Georgia,South,South Atlantic,13107.0
"GA, Evans County",Evans County,GA,Georgia,South,South Atlantic,13109.0
"GA, Fannin County",Fannin County,GA,Georgia,South,South Atlantic,13111.0
"GA, Fayette County",Fayette County,GA,Georgia,South,South Atlantic,13113.0
"GA, Floyd County",Floyd County,GA,Georgia,South,South Atlantic,13115.0
"GA, Forsyth County",Forsyth County,GA,Georgia,South,South Atlantic,13117.0
"GA, Franklin County",Franklin County,GA,Georgia,South,South Atlantic,13119.0
"GA, Fulton County",Fulton County,GA,Georgia,South,South Atlantic,13121.0
"GA, Gilmer County",Gilmer County,GA,Georgia,South,South Atlantic,13123.0
"GA, Glascock County",Glascock County,GA,Georgia,South,South Atlantic,13125.0
"GA, Glynn County",Glynn County,GA,Georgia,South,South Atlantic,13127.0
"GA, Gordon County",Gordon County,GA,Georgia,South,South Atlantic,13129.0
"GA, Grady County",Grady County,GA,Georgia,South,South Atlantic,13131.0
"GA, Greene County",Greene County,GA,Georgia,South,South Atlantic,13133.0
"GA, Gwinnett County",Gwinnett County,GA,Georgia,South,South Atlantic,13135.0
"GA, Habersham County",Habersham County,GA,Georgia,South,South Atlantic,13137.0
"GA, Hall County",Hall County,GA,Georgia,South,South Atlantic,13139.0
"GA, Hancock County",Hancock County,GA,Georgia,South,South Atlantic,13141.0
"GA, Haralson County",Haralson County,GA,Georgia,South,South Atlantic,13143.0
"GA, Harris County",Harris County,GA,Georgia,South,South Atlantic,13145.0
"GA, Hart County",Hart County,GA,Georgia,South,South Atlantic,13147.0
"GA, Heard County",Heard County,GA,Georgia,South,South Atlantic,13149.0
"GA, Henry County",Henry County,GA,Georgia,South,South Atlantic,13151.0
"GA, Houston County",Houston County,GA,Georgia,South,South Atlantic,13153.0
"GA, Irwin County",Irwin County,GA,Georgia,South,South Atlantic,13155.0
"GA, Jackson County",Jackson County,GA,Georgia,South,South Atlantic,13157.0
"GA, Jasper County",Jasper County,GA,Georgia,South,South Atlantic,13159.0
"GA, Jeff Davis County",Jeff Davis County,GA,Georgia,South,South Atlantic,13161.0
"GA, Jefferson County",Jefferson County,GA,Georgia,South,South Atlantic,13163.0
"GA, Jenkins County",Jenkins County,GA,Georgia,South,South Atlantic,13165.0
"GA, Johnson County",Johnson County,GA,Georgia,South,South Atlantic,13167.0
"GA, Jones County",Jones County,GA,Georgia,South,South Atlantic,13169.0
"GA, Lamar County",Lamar County,GA,Georgia,South,South Atlantic,13171.0
"GA, Lanier County",Lanier County,GA,Georgia,South,South Atlantic,13173.0
"GA, Laurens County",Laurens County,GA,Georgia,South,South Atlantic,13175.0
"GA, Lee County",Lee County,GA,Georgia,South,South Atlantic,13177.0
"GA, Liberty County",Liberty County,GA,Georgia,South,South Atlantic,13179.0
"GA, Lincoln County",Lincoln County,GA,Georgia,South,South Atlantic,13181.0
"GA, Long County",Long County,GA,Georgia,South,South Atlantic,13183.0
"GA, Lowndes County",Lowndes County,GA,Georgia,South,South Atlantic,13185.0
"GA, Lumpkin County",Lumpkin County,GA,Georgia,South,South Atlantic,13187.0
"GA, Macon County",Macon County,GA,Georgia,South,South Atlantic,13193.0
"GA, Madison County",Madison County,GA,Georgia,South,South Atlantic,13195.0
"GA, Marion County",Marion County,GA,Georgia,South,South Atlantic,13197.0
"GA, McDuffie County",McDuffie County,GA,Georgia,South,South Atlantic,13189.0
"GA, McIntosh County",McIntosh County,GA,Georgia,South,South Atlantic,13191.0
"GA, Meriwether County",Meriwether County,GA,Georgia,South,South Atlantic,13199.0
"GA, Miller County",Miller County,GA,Georgia,South,South Atlantic,13201.0
"GA, Mitchell County",Mitchell County,GA,Georgia,South,South Atlantic,13205.0
"GA, Monroe County",Monroe County,GA,Georgia,South,South Atlantic,13207.0
"GA, Montgomery County",Montgomery County,GA,Georgia,South,South Atlantic,13209.0
"GA, Morgan County",Morgan County,GA,Georgia,South,South Atlantic,13211.0
"GA, Murray County",Murray County,GA,Georgia,South,South Atlantic,13213.0
"GA, Muscogee County",Muscogee County,GA,Georgia,South,South Atlantic,13215.0
"GA, Newton County",Newton County,GA,Georgia,South,South Atlantic,13217.0
"GA, Oconee County",Oconee County,GA,Georgia,South,South Atlantic,13219.0
"GA, Oglethorpe County",Oglethorpe County,GA,Georgia,South,South Atlantic,13221.0
"GA, Paulding County",Paulding County,GA,Georgia,South,South Atlantic,13223.0
"GA, Peach County",Peach County,GA,Georgia,South,South Atlantic,13225.0
"GA, Pickens County",Pickens County,GA,Georgia,South,South Atlantic,13227.0
"GA, Pierce County",Pierce County,GA,Georgia,South,South Atlantic,13229.0
"GA, Pike County",Pike County,GA,Georgia,South,South Atlantic,13231.0
"GA, Polk County",Polk County,GA,Georgia,South,South Atlantic,13233.0
"GA, Pulaski County",Pulaski County,GA,Georgia,South,South Atlantic,13235.0
"GA, Putnam County",Putnam County,GA,Georgia,South,South Atlantic,13237.0
"GA, Quitman County",Quitman County,GA,Georgia,South,South Atlantic,13239.0
"GA, Rabun County",Rabun County,GA,Georgia,South,South Atlantic,13241.0
"GA, Randolph County",Randolph County,GA,Georgia,South,South Atlantic,13243.0
"GA, Richmond County",Richmond County,GA,Georgia,South,South Atlantic,13245.0
"GA, Rockdale County",Rockdale County,GA,Georgia,South,South Atlantic,13247.0
"GA, Schley County",Schley County,GA,Georgia,South,South Atlantic,13249.0
"GA, Screven County",Screven County,GA,Georgia,South,South Atlantic,13251.0
"GA, Seminole County",Seminole County,GA,Georgia,South,South Atlantic,13253.0
"GA, Spalding County",Spalding County,GA,Georgia,South,South Atlantic,13255.0
"GA, Stephens County",Stephens County,GA,Georgia,South,South Atlantic,13257.0
"GA, Stewart County",Stewart County,GA,Georgia,South,South Atlantic,13259.0
"GA, Sumter County",Sumter County,GA,Georgia,South,South Atlantic,13261.0
"GA, Talbot County",Talbot County,GA,Georgia,South,South Atlantic,13263.0
"GA, Taliaferro County",Taliaferro County,GA,Georgia,South,South Atlantic,13265.0
"GA, Tattnall County",Tattnall County,GA,Georgia,South,South Atlantic,13267.0
"GA, Taylor County",Taylor County,GA,Georgia,South,South Atlantic,13269.0
"GA, Telfair County",Telfair County,GA,Georgia,South,South Atlantic,13271.0
"GA, Terrell County",Terrell County,GA,Georgia,South,South Atlantic,13273.0
"GA, Thomas County",Thomas County,GA,Georgia,South,South Atlantic,13275.0
"GA, Tift County",Tift County,GA,Georgia,South,South Atlantic,13277.0
"GA, Toombs County",Toombs County,GA,Georgia,South,South Atlantic,13279.0
"GA, Towns County",Towns County,GA,Georgia,South,South Atlantic,13281.0
"GA, Treutlen County",Treutlen County,GA,Georgia,South,South Atlantic,13283.0
"GA, Troup County",Troup County,GA,Georgia,South,South Atlantic,13285.0
"GA, Turner County",Turner County,GA,Georgia,South,South Atlantic,13287.0
"GA, Twiggs County",Twiggs County,GA,Georgia,South,South Atlantic,13289.0
"GA, Union County",Union County,GA,Georgia,South,South Atlantic,13291.0
"GA, Upson County",Upson County,GA,Georgia,South,South Atlantic,13293.0
"GA, Walker County",Walker County,GA,Georgia,South,South Atlantic,13295.0
"GA, Walton County",Walton County,GA,Georgia,South,South Atlantic,13297.0
"GA, Ware County",Ware County,GA,Georgia,South,South Atlantic,13299.0
"GA, Warren County",Warren County,GA,Georgia,South,South Atlantic,13301.0
"GA, Washington County",Washington County,GA,Georgia,South,South Atlantic,13303.0
"GA, Wayne County",Wayne County,GA,Georgia,South,South Atlantic,13305.0
"GA, Webster County",Webster County,GA,Georgia,South,South Atlantic,13307.0
"GA, Wheeler County",Wheeler County,GA,Georgia,South,South Atlantic,13309.0
"GA, White County",White County,GA,Georgia,South,South Atlantic,13311.0
"GA, Whitfield County",Whitfield County,GA,Georgia,South,South Atlantic,13313.0
"GA, Wilcox County",Wilcox County,GA,Georgia,South,South Atlantic,13315.0
"GA, Wilkes County",Wilkes County,GA,Georgia,South,South Atlantic,13317.0
"GA, Wilkinson County",Wilkinson County,GA,Georgia,South,South Atlantic,13319.0
"GA, Worth County",Worth County,GA,Georgia,South,South Atlantic,13321.0
"IA, Adair County",Adair County,IA,Iowa,Midwest,West North Central,19001.0
"IA, Adams County",Adams County,IA,Iowa,Midwest,West North Central,19003.0
"IA, Allamakee County",Allamakee County,IA,Iowa,Midwest,West North Central,19005.0
"IA, Appanoose County",Appanoose County,IA,Iowa,Midwest,West North Central,19007.0
"IA, Audubon County",Audubon County,IA,Iowa,Midwest,West North Central,19009.0
"IA, Benton County",Benton County,IA,Iowa,Midwest,West North Central,19011.0
"IA, Black Hawk County",Black Hawk County,IA,Iowa,Midwest,West North Central,19013.0
"IA, Boone County",Boone County,IA,Iowa,Midwest,West North Central,19015.0
"IA, Bremer County",Bremer County,IA,Iowa,Midwest,West North Central,19017.0
"IA, Buchanan County",Buchanan County,IA,Iowa,Midwest,West North Central,19019.0
"IA, Buena Vista County",Buena Vista County,IA,Iowa,Midwest,West North Central,19021.0
"IA, Butler County",Butler County,IA,Iowa,Midwest,West North Central,19023.0
"IA, Calhoun County",Calhoun County,IA,Iowa,Midwest,West North Central,19025.0
"IA, Carroll County",Carroll County,IA,Iowa,Midwest,West North Central,19027.0
"IA, Cass County",Cass County,IA,Iowa,Midwest,West North Central,19029.0
"IA, Cedar County",Cedar County,IA,Iowa,Midwest,West North Central,19031.0
"IA, Cerro Gordo County",Cerro Gordo County,IA,Iowa,Midwest,West North Central,19033.0
"IA, Cherokee County",Cherokee County,IA,Iowa,Midwest,West North Central,19035.0
"IA, Chickasaw County",Chickasaw County,IA,Iowa,Midwest,West North Central,19037.0
"IA, Clarke County",Clarke County,IA,Iowa,Midwest,West North Central,19039.0
"IA, Clay County",Clay County,IA,Iowa,Midwest,West North Central,19041.0
"IA, Clayton County",Clayton County,IA,Iowa,Midwest,West North Central,19043.0
"IA, Clinton County",Clinton County,IA,Iowa,Midwest,West North Central,19045.0
"IA, Crawford County",Crawford County,IA,Iowa,Midwest,West North Central,19047.0
"IA, Dallas County",Dallas County,IA,Iowa,Midwest,West North Central,19049.0
"IA, Davis County",Davis County,IA,Iowa,Midwest,West North Central,19051.0
"IA, Decatur County",Decatur County,IA,Iowa,Midwest,West North Central,19053.0
"IA, Delaware County",Delaware County,IA,Iowa,Midwest,West North Central,19055.0
"IA, Des Moines County",Des Moines County,IA,Iowa,Midwest,West North Central,19057.0
"IA, Dickinson County",Dickinson County,IA,Iowa,Midwest,West North Central,19059.0
"IA, Dubuque County",Dubuque County,IA,Iowa,Midwest,West North Central,19061.0
"IA, Emmet County",Emmet County,IA,Iowa,Midwest,West North Central,19063.0
"IA, Fayette County",Fayette County,IA,Iowa,Midwest,West North Central,19065.0
"IA, Floyd County",Floyd County,IA,Iowa,Midwest,West North Central,19067.0
"IA, Franklin County",Franklin County,IA,Iowa,Midwest,West North Central,19069.0
"IA, Fremont County",Fremont County,IA,Iowa,Midwest,West North Central,19071.0
"IA, Greene County",Greene County,IA,Iowa,Midwest,West North Central,19073.0
"IA, Grundy County",Grundy County,IA,Iowa,Midwest,West North Central,19075.0
"IA, Guthrie County",Guthrie County,IA,Iowa,Midwest,West North Central,19077.0
"IA, Hamilton County",Hamilton County,IA,Iowa,Midwest,West North Central,19079.0
"IA, Hancock County",Hancock County,IA,Iowa,Midwest,West North Central,19081.0
"IA, Hardin County",Hardin County,IA,Iowa,Midwest,West North Central,19083.0
"IA, Harrison County",Harrison County,IA,Iowa,Midwest,West North Central,19085.0
"IA, Henry County",Henry County,IA,Iowa,Midwest,West North Central,19087.0
"IA, Howard County",Howard County,IA,Iowa,Midwest,West North Central,19089.0
"IA, Humboldt County",Humboldt County,IA,Iowa,Midwest,West North Central,19091.0
"IA, Ida County",Ida County,IA,Iowa,Midwest,West North Central,19093.0
"IA, Iowa County",Iowa County,IA,Iowa,Midwest,West North Central,19095.0
"IA, Jackson County",Jackson County,IA,Iowa,Midwest,West North Central,19097.0
"IA, Jasper County",Jasper County,IA,Iowa,Midwest,West North Central,19099.0
"IA, Jefferson County",Jefferson County,IA,Iowa,Midwest,West North Central,19101.0
"IA, Johnson County",Johnson County,IA,Iowa,Midwest,West North Central,19103.0
"IA, Jones County",Jones County,IA,Iowa,Midwest,West North Central,19105.0
"IA, Keokuk County",Keokuk County,IA,Iowa,Midwest,West North Central,19107.0
"IA, Kossuth County",Kossuth County,IA,Iowa,Midwest,West North Central,19109.0
"IA, Lee County",Lee County,IA,Iowa,Midwest,West North Central,19111.0
"IA, Linn County",Linn County,IA,Iowa,Midwest,West North Central,19113.0
"IA, Louisa County",Louisa County,IA,Iowa,Midwest,West North Central,19115.0
"IA, Lucas County",Lucas County,IA,Iowa,Midwest,West North Central,19117.0
"IA, Lyon County",Lyon County,IA,Iowa,Midwest,West North Central,19119.0
"IA, Madison County",Madison County,IA,Iowa,Midwest,West North Central,19121.0
"IA, Mahaska County",Mahaska County,IA,Iowa,Midwest,West North Central,19123.0
"IA, Marion County",Marion County,IA,Iowa,Midwest,West North Central,19125.0
"IA, Marshall County",Marshall County,IA,Iowa,Midwest,West North Central,19127.0
"IA, Mills County",Mills County,IA,Iowa,Midwest,West North Central,19129.0
"IA, Mitchell County",Mitchell County,IA,Iowa,Midwest,West North Central,19131.0
"IA, Monona County",Monona County,IA,Iowa,Midwest,West North Central,19133.0
"IA, Monroe County",Monroe County,IA,Iowa,Midwest,West North Central,19135.0
"IA, Montgomery County",Montgomery County,IA,Iowa,Midwest,West North Central,19137.0
"IA, Muscatine County",Muscatine County,IA,Iowa,Midwest,West North Central,19139.0
"IA, O'Brien County",O'Brien County,IA,Iowa,Midwest,West North Central,19141.0
"IA, Osceola County",Osceola County,IA,Iowa,Midwest,West North Central,19143.0
"IA, Page County",Page County,IA,Iowa,Midwest,West North Central,19145.0
"IA, Palo Alto County",Palo Alto County,IA,Iowa,Midwest,West North Central,19147.0
"IA, Plymouth County",Plymouth County,IA,Iowa,Midwest,West North Central,19149.0
"IA, Pocahontas County",Pocahontas County,IA,Iowa,Midwest,West North Central,19151.0
"IA, Polk County",Polk County,IA,Iowa,Midwest,West North Central,19153.0
"IA, Pottawattamie County",Pottawattamie County,IA,Iowa,Midwest,West North Central,19155.0
"IA, Poweshiek County",Poweshiek County,IA,Iowa,Midwest,West North Central,19157.0
